Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Lengths,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Start Time
192.168.43.109,40092,192.168.43.1,53,TCP,1739562567.376998,0.4244410991668701,7,0,438,0,100,54,[],[],0,inf,[],[],1031.9453060972287,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,100,62.57142857142857,15.810097522579339,"[66, 54, 56, 100, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562567.376998
192.168.43.1,53,192.168.43.109,40090,TCP,1739562567.42553,0.37566709518432617,6,0,412,0,129,54,[],[],0,inf,[],[],1096.7156966405232,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,129,68.66666666666667,27.32316884176423,"[66, 54, 54, 55, 129, 54]",0,0,0,0,0,0,0,0,0,1739562567.42553
192.168.43.1,53,192.168.43.109,40091,TCP,1739562567.42553,0.37566709518432617,6,0,400,0,117,54,[],[],0,inf,[],[],1064.7725210102167,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,117,66.66666666666667,22.917727248185457,"[66, 54, 54, 55, 117, 54]",0,0,0,0,0,0,0,0,0,1739562567.42553
192.168.43.1,53,192.168.43.109,40092,TCP,1739562567.42553,0.37566709518432617,6,0,434,0,151,54,[],[],0,inf,[],[],1155.278185296085,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,151,72.33333333333333,35.443225336052905,"[66, 54, 54, 55, 151, 54]",0,0,0,0,0,0,0,0,0,1739562567.42553
192.168.43.109,40095,192.168.43.1,53,TCP,1739562568.069117,0.18080902099609375,7,0,421,0,83,54,[],[],0,inf,[],[],2328.4236465673657,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.069117
192.168.43.109,40096,192.168.43.1,53,TCP,1739562568.069367,0.18053102493286133,7,0,421,0,83,54,[],[],0,inf,[],[],2332.009138908772,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.069367
192.168.43.109,40097,192.168.43.1,53,TCP,1739562568.069584,0.22072601318359375,7,0,421,0,83,54,[],[],0,inf,[],[],1907.3420206698697,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.069584
192.168.43.1,53,192.168.43.109,40095,TCP,1739562568.070768,0.17911696434020996,6,0,479,0,196,54,[],[],0,inf,[],[],2674.2302258439363,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,196,79.83333333333333,52.129379645476526,"[66, 54, 54, 55, 196, 54]",0,0,0,0,0,0,0,0,0,1739562568.070768
192.168.43.1,53,192.168.43.109,40096,TCP,1739562568.070768,0.17911696434020996,6,0,623,0,340,54,[],[],0,inf,[],[],3478.174176828335,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,340,103.83333333333333,105.70464617140641,"[66, 54, 54, 55, 340, 54]",0,0,0,0,0,0,0,0,0,1739562568.070768
192.168.43.1,53,192.168.43.109,40097,TCP,1739562568.072233,0.21876907348632812,6,0,424,0,141,54,[],[],0,inf,[],[],1938.1167239184642,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,141,70.66666666666667,31.747265849028466,"[66, 54, 54, 55, 141, 54]",0,0,0,0,0,0,0,0,0,1739562568.072233
192.168.43.109,40098,192.168.43.1,53,TCP,1739562568.390976,0.2539839744567871,7,0,425,0,87,54,[],[],0,inf,[],[],1673.3339215947642,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.390976
192.168.43.109,40099,192.168.43.1,53,TCP,1739562568.391446,0.2529928684234619,7,0,425,0,87,54,[],[],0,inf,[],[],1679.8892500346328,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.391446
192.168.43.109,40100,192.168.43.1,53,TCP,1739562568.391704,0.25277185440063477,7,0,425,0,87,54,[],[],0,inf,[],[],1681.358080818561,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.391704
192.168.43.1,53,192.168.43.109,40098,TCP,1739562568.392666,0.25228095054626465,6,0,399,0,116,54,[],[],0,inf,[],[],1581.5700675617568,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562568.392666
192.168.43.1,53,192.168.43.109,40099,TCP,1739562568.393539,0.25087904930114746,6,0,387,0,104,54,[],[],0,inf,[],[],1542.575998585905,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,104,64.5,18.181950757092412,"[66, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562568.393539
192.168.43.1,53,192.168.43.109,40100,TCP,1739562568.405794,0.23862409591674805,6,0,421,0,138,54,[],[],0,inf,[],[],1764.2811736283325,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,138,70.16666666666667,30.639934000509133,"[66, 54, 54, 55, 138, 54]",0,0,0,0,0,0,0,0,0,1739562568.405794
192.168.43.109,40103,192.168.43.1,53,TCP,1739562568.920459,0.3199169635772705,7,0,425,0,87,54,[],[],0,inf,[],[],1328.4697230422057,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.920459
192.168.43.109,40104,192.168.43.1,53,TCP,1739562568.920603,0.3207368850708008,7,0,425,0,87,54,[],[],0,inf,[],[],1325.073665619044,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.920603
192.168.43.109,40105,192.168.43.1,53,TCP,1739562568.920738,0.32057690620422363,7,0,425,0,87,54,[],[],0,inf,[],[],1325.7349228058667,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562568.920738
192.168.43.1,53,192.168.43.109,40103,TCP,1739562568.972617,0.267747163772583,6,0,512,0,229,54,[],[],0,inf,[],[],1912.2518154286727,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,229,85.33333333333333,64.39375401042834,"[66, 54, 54, 55, 229, 54]",0,0,0,0,0,0,0,0,0,1739562568.972617
192.168.43.1,53,192.168.43.109,40104,TCP,1739562568.972617,0.26868605613708496,6,0,656,0,373,54,[],[],0,inf,[],[],2441.511142897961,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,373,109.33333333333333,117.99387931395236,"[66, 54, 54, 55, 373, 54]",0,0,0,0,0,0,0,0,0,1739562568.972617
192.168.43.1,53,192.168.43.109,40105,TCP,1739562568.972617,0.26868605613708496,6,0,450,0,167,54,[],[],0,inf,[],[],1674.8170949757355,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,167,75.0,41.368264809311654,"[66, 54, 54, 55, 167, 54]",0,0,0,0,0,0,0,0,0,1739562568.972617
192.168.43.109,40107,192.168.43.1,53,TCP,1739562569.095991,0.19313621520996094,7,0,425,0,87,54,[],[],0,inf,[],[],2200.5194599986175,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.095991
192.168.43.109,40108,192.168.43.1,53,TCP,1739562569.096183,0.19350004196166992,7,0,425,0,87,54,[],[],0,inf,[],[],2196.3819526415787,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.096183
192.168.43.109,40109,192.168.43.1,53,TCP,1739562569.096312,0.19278693199157715,7,0,425,0,87,54,[],[],0,inf,[],[],2204.506268187142,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.096312
192.168.43.1,53,192.168.43.109,40107,TCP,1739562569.100909,0.18817591667175293,6,0,517,0,234,54,[],[],0,inf,[],[],2747.4291564198174,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,234,86.16666666666667,66.25309217102415,"[66, 54, 54, 55, 234, 54]",0,0,0,0,0,0,0,0,0,1739562569.100909
192.168.43.1,53,192.168.43.109,40108,TCP,1739562569.100909,0.18876290321350098,6,0,661,0,378,54,[],[],0,inf,[],[],3501.747370628081,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,378,110.16666666666667,119.85604791674977,"[66, 54, 54, 55, 378, 54]",0,0,0,0,0,0,0,0,0,1739562569.100909
192.168.43.1,53,192.168.43.109,40109,TCP,1739562569.100909,0.18817591667175293,6,0,420,0,137,54,[],[],0,inf,[],[],2231.954053571225,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,137,70.0,30.2709982216202,"[66, 54, 54, 55, 137, 54]",0,0,0,0,0,0,0,0,0,1739562569.100909
192.168.43.109,40110,192.168.43.1,53,TCP,1739562569.545728,0.20377612113952637,7,0,425,0,87,54,[],[],0,inf,[],[],2085.622189800152,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.545728
192.168.43.109,40111,192.168.43.1,53,TCP,1739562569.545979,0.20360898971557617,7,0,425,0,87,54,[],[],0,inf,[],[],2087.3341623750875,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.545979
192.168.43.109,40112,192.168.43.1,53,TCP,1739562569.546142,0.20331478118896484,7,0,425,0,87,54,[],[],0,inf,[],[],2090.354658498717,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562569.546142
192.168.43.1,53,192.168.43.109,40110,TCP,1739562569.549117,0.2003169059753418,6,0,517,0,234,54,[],[],0,inf,[],[],2580.9104702507766,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,234,86.16666666666667,66.25309217102415,"[66, 54, 54, 55, 234, 54]",0,0,0,0,0,0,0,0,0,1739562569.549117
192.168.43.1,53,192.168.43.109,40111,TCP,1739562569.549359,0.20020580291748047,6,0,661,0,378,54,[],[],0,inf,[],[],3301.6026027599546,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,378,110.16666666666667,119.85604791674977,"[66, 54, 54, 55, 378, 54]",0,0,0,0,0,0,0,0,0,1739562569.549359
192.168.43.1,53,192.168.43.109,40112,TCP,1739562569.550011,0.19942307472229004,6,0,420,0,137,54,[],[],0,inf,[],[],2106.0752402141934,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,137,70.0,30.2709982216202,"[66, 54, 54, 55, 137, 54]",0,0,0,0,0,0,0,0,0,1739562569.550011
192.168.43.109,40114,192.168.43.1,53,TCP,1739562570.050447,0.28926801681518555,7,0,421,0,83,54,[],[],0,inf,[],[],1455.397678025976,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.050447
192.168.43.109,40115,192.168.43.1,53,TCP,1739562570.050652,0.2890329360961914,7,0,421,0,83,54,[],[],0,inf,[],[],1456.5814044801089,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.050652
192.168.43.109,40116,192.168.43.1,53,TCP,1739562570.050808,0.28905200958251953,7,0,421,0,83,54,[],[],0,inf,[],[],1456.4852899935004,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,83,60.142857142857146,10.176002182004645,"[66, 54, 56, 83, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.050808
192.168.43.1,53,192.168.43.109,40114,TCP,1739562570.052111,0.28755903244018555,6,0,479,0,196,54,[],[],0,inf,[],[],1665.744928737843,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,196,79.83333333333333,52.129379645476526,"[66, 54, 54, 55, 196, 54]",0,0,0,0,0,0,0,0,0,1739562570.052111
192.168.43.1,53,192.168.43.109,40115,TCP,1739562570.052392,0.2872779369354248,6,0,623,0,340,54,[],[],0,inf,[],[],2168.6315581556123,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,340,103.83333333333333,105.70464617140641,"[66, 54, 54, 55, 340, 54]",0,0,0,0,0,0,0,0,0,1739562570.052392
192.168.43.1,53,192.168.43.109,40116,TCP,1739562570.053101,0.2867460250854492,6,0,424,0,141,54,[],[],0,inf,[],[],1478.660427371747,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,141,70.66666666666667,31.747265849028466,"[66, 54, 54, 55, 141, 54]",0,0,0,0,0,0,0,0,0,1739562570.053101
192.168.43.109,40117,192.168.43.1,53,TCP,1739562570.178951,0.18999385833740234,7,0,437,0,99,54,[],[],0,inf,[],[],2300.074348845264,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,99,62.42857142857143,15.472160647499779,"[66, 54, 56, 99, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.178951
192.168.43.109,40118,192.168.43.1,53,TCP,1739562570.17918,0.1638660430908203,7,0,437,0,99,54,[],[],0,inf,[],[],2666.8124265245074,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,99,62.42857142857143,15.472160647499779,"[66, 54, 56, 99, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.17918
192.168.43.109,40119,192.168.43.1,53,TCP,1739562570.179362,0.18938398361206055,7,0,437,0,99,54,[],[],0,inf,[],[],2307.4812962809096,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,99,62.42857142857143,15.472160647499779,"[66, 54, 56, 99, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.179362
192.168.43.1,53,192.168.43.109,40117,TCP,1739562570.181771,0.18715286254882812,6,0,411,0,128,54,[],[],0,inf,[],[],2196.0657956421596,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,128,68.5,26.95520976236938,"[66, 54, 54, 55, 128, 54]",0,0,0,0,0,0,0,0,0,1739562570.181771
192.168.43.1,53,192.168.43.109,40118,TCP,1739562570.184115,0.15887713432312012,6,0,399,0,116,54,[],[],0,inf,[],[],2511.3746021408238,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562570.184115
192.168.43.1,53,192.168.43.109,40119,TCP,1739562570.184115,0.18460607528686523,6,0,408,0,125,54,[],[],0,inf,[],[],2210.1114460398762,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,125,68.0,25.852143689321654,"[66, 54, 54, 55, 125, 54]",0,0,0,0,0,0,0,0,0,1739562570.184115
192.168.43.109,40120,192.168.43.1,53,TCP,1739562570.186006,0.19093084335327148,7,0,432,0,94,54,[],[],0,inf,[],[],2262.5993391789934,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,94,61.714285714285715,13.791449584168197,"[66, 54, 56, 94, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.186006
192.168.43.109,40121,192.168.43.1,53,TCP,1739562570.18612,0.18286395072937012,7,0,432,0,94,54,[],[],0,inf,[],[],2362.4120460972613,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,94,61.714285714285715,13.791449584168197,"[66, 54, 56, 94, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.18612
192.168.43.109,40122,192.168.43.1,53,TCP,1739562570.186214,0.15717411041259766,7,0,432,0,94,54,[],[],0,inf,[],[],2748.544266393219,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,94,61.714285714285715,13.791449584168197,"[66, 54, 56, 94, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.186214
192.168.43.1,53,192.168.43.109,40120,TCP,1739562570.189335,0.1875438690185547,6,0,406,0,123,54,[],[],0,inf,[],[],2164.826832914662,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,123,67.66666666666667,25.11750164504601,"[66, 54, 54, 55, 123, 54]",0,0,0,0,0,0,0,0,0,1739562570.189335
192.168.43.1,53,192.168.43.109,40121,TCP,1739562570.190801,0.17812299728393555,6,0,394,0,111,54,[],[],0,inf,[],[],2211.9546942720003,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,111,65.66666666666667,20.725722075613085,"[66, 54, 54, 55, 111, 54]",0,0,0,0,0,0,0,0,0,1739562570.190801
192.168.43.1,53,192.168.43.109,40122,TCP,1739562570.191008,0.1523280143737793,6,0,438,0,155,54,[],[],0,inf,[],[],2875.37392120956,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,155,73.0,36.92334401612797,"[66, 54, 54, 55, 155, 54]",0,0,0,0,0,0,0,0,0,1739562570.191008
192.168.43.109,40123,192.168.43.1,53,TCP,1739562570.22519,0.24819397926330566,7,0,431,0,93,54,[],[],0,inf,[],[],1736.5449447214748,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,93,61.57142857142857,13.457415829806498,"[66, 54, 56, 93, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.22519
192.168.43.109,40124,192.168.43.1,53,TCP,1739562570.225344,0.34277796745300293,7,0,431,0,93,54,[],[],0,inf,[],[],1257.3736964558345,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,93,61.57142857142857,13.457415829806498,"[66, 54, 56, 93, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.225344
192.168.43.109,40125,192.168.43.1,53,TCP,1739562570.225455,0.24797296524047852,7,0,431,0,93,54,[],[],0,inf,[],[],1738.092697250388,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,93,61.57142857142857,13.457415829806498,"[66, 54, 56, 93, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.225455
192.168.43.109,40126,192.168.43.1,53,TCP,1739562570.25373,0.22020483016967773,7,0,420,0,82,54,[],[],0,inf,[],[],1907.3151105557997,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,82,60.0,9.856107606091623,"[66, 54, 56, 82, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.25373
192.168.43.109,40127,192.168.43.1,53,TCP,1739562570.253879,0.3158140182495117,7,0,420,0,82,54,[],[],0,inf,[],[],1329.8966345065,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,82,60.0,9.856107606091623,"[66, 54, 56, 82, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.253879
192.168.43.109,40128,192.168.43.1,53,TCP,1739562570.25398,0.2199079990386963,7,0,420,0,82,54,[],[],0,inf,[],[],1909.8895985411352,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,82,60.0,9.856107606091623,"[66, 54, 56, 82, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.25398
192.168.43.1,53,192.168.43.109,40123,TCP,1739562570.276299,0.19706201553344727,6,0,501,0,206,54,[],[],0,inf,[],[],2542.346878183459,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,206,83.5,55.03256611619463,"[66, 66, 54, 55, 206, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.1,53,192.168.43.109,40124,TCP,1739562570.276299,0.2917780876159668,6,0,633,0,350,54,[],[],0,inf,[],[],2169.4569498760425,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,350,105.5,109.42843932604237,"[66, 54, 54, 55, 350, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.1,53,192.168.43.109,40125,TCP,1739562570.276299,0.19706201553344727,6,0,434,0,151,54,[],[],0,inf,[],[],2202.3523854922582,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,151,72.33333333333333,35.443225336052905,"[66, 54, 54, 55, 151, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.1,53,192.168.43.109,40126,TCP,1739562570.276299,0.19756507873535156,6,0,394,0,111,54,[],[],0,inf,[],[],1994.2795686467596,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,111,65.66666666666667,20.725722075613085,"[66, 54, 54, 55, 111, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.1,53,192.168.43.109,40127,TCP,1739562570.276299,0.2933509349822998,6,0,382,0,99,54,[],[],0,inf,[],[],1302.1945882771743,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,99,63.666666666666664,16.377491328717664,"[66, 54, 54, 55, 99, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.1,53,192.168.43.109,40128,TCP,1739562570.276299,0.19756507873535156,6,0,442,0,167,54,[],[],0,inf,[],[],2237.237485639258,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,167,73.66666666666667,41.76388657946267,"[58, 54, 54, 55, 167, 54]",0,0,0,0,0,0,0,0,0,1739562570.276299
192.168.43.109,40129,192.168.43.1,53,TCP,1739562570.297716,0.27037620544433594,7,0,425,0,87,54,[],[],0,inf,[],[],1571.8838841663433,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.297716
192.168.43.109,40130,192.168.43.1,53,TCP,1739562570.297871,0.272230863571167,7,0,425,0,87,54,[],[],0,inf,[],[],1561.174932279109,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.297871
192.168.43.109,40131,192.168.43.1,53,TCP,1739562570.297988,0.27167510986328125,7,0,425,0,87,54,[],[],0,inf,[],[],1564.3685585104888,7,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,7,0,54,87,60.714285714285715,11.473127431577865,"[66, 54, 56, 87, 54, 54, 54]",0,0,0,0,0,0,0,0,0,1739562570.297988
192.168.43.1,53,192.168.43.109,40129,TCP,1739562570.30275,0.26532697677612305,6,0,399,0,116,54,[],[],0,inf,[],[],1503.8048706847749,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,116,66.5,22.55179224215524,"[66, 54, 54, 55, 116, 54]",0,0,0,0,0,0,0,0,0,1739562570.30275
192.168.43.1,53,192.168.43.109,40130,TCP,1739562570.303299,0.26679110527038574,6,0,387,0,104,54,[],[],0,inf,[],[],1450.5730976592556,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,104,64.5,18.181950757092412,"[66, 54, 54, 55, 104, 54]",0,0,0,0,0,0,0,0,0,1739562570.303299
192.168.43.1,53,192.168.43.109,40131,TCP,1739562570.303299,0.26635098457336426,6,0,428,0,145,54,[],[],0,inf,[],[],1606.9022635135439,6,[],[],0,inf,0,[],[],0,inf,0,[],[],0,inf,0,0,0,0,0,0,6,0,54,145,71.33333333333333,33.22482338386299,"[66, 54, 54, 55, 145, 54]",0,0,0,0,0,0,0,0,0,1739562570.303299
